tweetid,text,date,username,userid
2.76E+17,@loraine_jan: People in monkayo s crying out 4 help due to damaged caused by #PabloPH  #helpMONKAYO. @cesdrilon @Karen_DaviLa http:// ...,Wed Dec 05 13:24:05 CET 2012,immajfsa,576125438
2.76E+17,@jem_villaverde: Siquijor port #Rappler #PabloPH http://t.co/ipJ69vGM,Wed Dec 05 13:24:57 CET 2012,teamcharley,124846018
2.76E+17,El tif��_n #Bopha arrasa el sur de #Filipinas y deja m����s de 200 muertos #AFP http://t.co/lt19KJcC,Wed Dec 05 13:25:02 CET 2012,AFPespanol,851108442
2.76E+17,Today's news: Osborne prepares for #AutumnStatement; corrupt police in #Rio arrested; Typhoon #Bopha claims 200 lives: http://t.co/aAykns4U,Wed Dec 05 13:27:06 CET 2012,intlpolitical,558964953
2.76E+17," Palace appeals for donations for #PabloPH victims. ""We call on our countrymen to give generously"" http://t.co/HPm0yRCl",Wed Dec 05 13:28:33 CET 2012,jm_lago,53893193
2.76E+17,via @interaksyon: PHOTOS | #PabloPH in pictures courtesy of Army media NGOs students and netizens #RescuePH http://t.co/VOhEfmCn,Wed Dec 05 13:29:09 CET 2012,TV5JournalisMO,133144036
2.76E+17,via @interaksyon: PHOTOS | #PabloPH in pictures courtesy of Army media NGOs students and netizens #RescuePH http://t.co/9RddvxoJ,Wed Dec 05 13:29:20 CET 2012,News5AKSYON,133152120
2.76E+17,@un_spider @disasterschart activated for cyclone in Philippines for satellite imagery of #Bopha storm surge  http://t.co/KP7Dz9p6,Wed Dec 05 13:30:10 CET 2012,kebap,22955968
2.76E+17," Palace appeals for donations for #PabloPH victims. ""We call on our countrymen to give generously"" http://t.co/JuLKyj3J",Wed Dec 05 13:30:54 CET 2012,gmanews,39453212
2.76E+17,#PabloPH are you seeing this? What can you say for yourself mister? http://t.co/33rqlQLj,Wed Dec 05 13:33:31 CET 2012,johneldz18,337058373
2.76E+17,#PabloPH isolated town in Davao Oriental http://t.co/tCfBckgW,Wed Dec 05 13:34:04 CET 2012,AHACentre,335829329
2.76E+17,Please lang lumayas kna sa #PabloPH --  @ABSCBNNews: [UPDATED] 274 dead hundreds missing due to 'Pablo' http://t.co/oMhrTkNE,Wed Dec 05 13:34:55 CET 2012,ilovedietc,181503986
2.76E+17,#PabloPH #Typhoon #BOPHA latest figures updated on ASEAN Disaster Information Network http://t.co/3lR13Br3,Wed Dec 05 13:35:26 CET 2012,AHACentre,335829329
2.76E+17," Se elevan a 238 los muertos por el tif��_n ""#Bopha"" en #Filipinas http://t.co/jWXyp8mz",Wed Dec 05 13:36:10 CET 2012,el_telegrafo,51254405
2.76E+17,Soliman: We really need to build big & sturdy evacuation centers. #PabloPH #prim̢���_ http://t.co/syhwGM8x #anc,Wed Dec 05 13:36:50 CET 2012,NewsonTweets,415424591
2.76E+17," @el_telegrafo: Se elevan a 238 los muertos por el tif��_n ""#Bopha"" en #Filipinas http://t.co/TYUcjHoy",Wed Dec 05 13:37:15 CET 2012,GAYAVACA,190804232
2.76E+17,Le #typhon #Bopha fait plus de 200 morts aux #Philippines http://t.co/Co93dUJu,Wed Dec 05 13:38:07 CET 2012,FiGlody,354876240
2.76E+17,We can donate to #PabloPH victims through http://t.co/ZWvyjBF2.,Wed Dec 05 13:40:18 CET 2012,janthinafong,70628816
2.76E+17,Philippines Typhoon #Bopha death toll tops 200 http://t.co/cvjOavRD,Wed Dec 05 13:41:30 CET 2012,globalmaritimes,31147535
2.76E+17,@janthinafong: We can donate to #PabloPH victims through http://t.co/ZdwQjOvY.,Wed Dec 05 13:41:56 CET 2012,isabeldominguez,28792503
2.76E+17,"  @nixcnix: You can also donate relief goods to #PabloPH victims via DSWD. Much needed are ""woven mats (banig) children̢����s... http://t. ...",Wed Dec 05 13:42:03 CET 2012,travelkage,138733299
2.76E+17,Aftermath of #PabloPH in Baganga Davao Oriental. No power telcom food nor help since early hrs of Dec3. #RescuePH http://t.co/dnyPBrq0,Wed Dec 05 13:42:12 CET 2012,kricket_rc234,15468997
2.76E+17,Aftermath of #PabloPH in Baganga Davao Oriental. No power telcom food nor help since early hrs of Dec 3 #RescuePH http://t.co/YgmPeVNk,Wed Dec 05 13:42:39 CET 2012,kricket_rc234,15468997
2.76E+17,Super Typhoon #Bopha hits the southern Philippines. http://t.co/zFh7G2lY ISS image from 12/2/12 http://t.co/sk84fLpT,Wed Dec 05 13:43:10 CET 2012,K5H4ZYR,68334808
2.76E+17,Damage left by #PabloPH in Baganga Davao Oriental. No power telcom food nor help since early hrs of Dec3 #RescuePH http://t.co/cN6SHO7z,Wed Dec 05 13:43:59 CET 2012,kricket_rc234,15468997
2.76E+17,@janthinafong: We can donate to #PabloPH victims through http://t.co/ZWvyjBF2.,Wed Dec 05 13:44:22 CET 2012,gioemprese,39013594
2.76E+17,̢���@SBSNews: 238 dead hundreds missing in #Philippines after typhoon #Bopha http://t.co/U6Rs0OzV̢����_ lets all pray for recovery̢���_ scary̢���_,Wed Dec 05 13:45:45 CET 2012,announcerHANNA,525889058
2.76E+17,via @interaksyon: PHOTOS | #PabloPH in pictures courtesy of Army media NGOs s... http://t.co/eH7KdIUV,Wed Dec 05 13:46:17 CET 2012,WilTimeBigTime,208093407
2.76E+17,@announcerHANNA: ̢���@SBSNews: 238 dead hundreds missing in #Philippines after typhoon #Bopha http://t.co/U6Rs0OzV̢����_ lets all pray for r ...,Wed Dec 05 13:46:53 CET 2012,MELovesTaemin,294050321
2.76E+17,Ekot: D����dstalen befaras stiga efter tyfon i Filippinerna http://t.co/w4BEry5D R����da Korsets Patrik Fox ber��_ttar om situationen. #bopha,Wed Dec 05 13:47:18 CET 2012,RodaKorset,23988532
2.76E+17,@washingtonpost: Beastly super typhoon bears down on Philippines: http://t.co/2EoYYV1t #Bopha http://t.co/6FZbI3IY,Wed Dec 05 13:47:50 CET 2012,davidmac57,443465119
2.76E+17,@AHACentre: #PabloPH #Typhoon #BOPHA latest figures updated on ASEAN Disaster Information Network http://t.co/3lR13Br3,Wed Dec 05 13:48:36 CET 2012,Janggam74,734170981
2.76E+17,@RodaKorset: Ekot: D����dstalen befaras stiga efter tyfon i Filippinerna http://t.co/w4BEry5D R����da Korsets Patrik Fox ber��_ttar om situat ...,Wed Dec 05 13:49:06 CET 2012,ulrikaarehed,111283331
2.76E+17,@robertdunn7 #Philippines : death toll from #Typhoon #Bopha rises to at least 200 http://t.co/HgNcOAII,Wed Dec 05 13:49:33 CET 2012,_darkhours,264122287
2.76E+17,@karapatan: AFP more disastrous than #PabloPH ̢��۝ Bakwet http://t.co/cNqNUvMw #manilakbayan #humanrights2012,Wed Dec 05 13:51:01 CET 2012,jhaeyar,61671472
2.76E+17,@karapatan: AFP more disastrous than #PabloPH ̢��۝ Bakwet http://t.co/n96pBjGU #manilakbayan #humanrights2012,Wed Dec 05 13:51:05 CET 2012,rmpnmr,261124223
2.76E+17,@karapatan: AFP more disastrous than #PabloPH ̢��۝ Bakwet http://t.co/trMuzbKX #manilakbayan #humanrights2012,Wed Dec 05 13:51:06 CET 2012,SentroKitanglad,373180074
2.76E+17,#Typhoon #Bopha hits the #Philippines. At least 270 dead - please send your well wishes and #support: http://t.co/aOgww9JO,Wed Dec 05 13:51:26 CET 2012,EchoTradeCo,542164243
2.76E+17,Destruction left by #PabloPH in Baganga DavaoOriental. Pls send #rescuePH asap 2 isolated town w/o powerfoodtelcom. http://t.co/fDChAYbq,Wed Dec 05 13:51:46 CET 2012,kricket_rc234,15468997
2.76E+17,Ecco un video degli effetti del tifone #Bopha che nelle #Filippine ha gi���� ucciso circa 240 persone http://t.co/sEuemjmZ,Wed Dec 05 13:52:51 CET 2012,galileoedit,132790743
2.76E+17,Baganga Davao Oriental needs immediate help. Send #RescuePH pls. #PabloPH destroyed basically everything in its path. http://t.co/DRzLFzVV,Wed Dec 05 13:53:11 CET 2012,kricket_rc234,15468997
2.76E+17,#PabloPH  @nprnews: Hundreds Dead Hundreds Missing After Typhoon Slams Philippines http://t.co/CuN9xqk1,Wed Dec 05 13:54:18 CET 2012,kookabar,35762007
2.76E+17,Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video] http://t.co/BLQUV4MT,Wed Dec 05 13:55:06 CET 2012,ANCALERTS,44728980
2.76E+17,Baganga National High School destroyed to the ground by #PabloPH. Town needs help asap. http://t.co/aN6KJa8M,Wed Dec 05 13:55:16 CET 2012,kricket_rc234,15468997
2.76E+17,#Mudslides and #flooding from #Typhoon #Bopha have killed hundreds in the southern Philippines | http://t.co/LGVPJtyt #26W #PabloPH,Wed Dec 05 13:55:24 CET 2012,AJEWeather,449678218
2.76E+17,Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video] http://t.co/RNSrOu5y,Wed Dec 05 13:55:32 CET 2012,jetlagsign,433941274
2.76E+17,ANC's #PabloPH YouTube playlist (34 videos so far) http://t.co/poOUzeoQ,Wed Dec 05 13:56:39 CET 2012,ANCALERTS,44728980
2.76E+17,@_darkhours: @robertdunn7 #Philippines : death toll from #Typhoon #Bopha rises to at least 200 http://t.co/HgNcOAII,Wed Dec 05 13:57:01 CET 2012,robertdunn7,368279645
2.76E+17,All the photos and info about #Bopha provided by http://t.co/U5OYoa9j... http://t.co/cohpjqHd,Wed Dec 05 13:58:13 CET 2012,askmilton,116032020
2.76E+17,#PabloPH leaves nothing standing in Baganga Davao Oriental. Calling out to media relief op'n ctrs gov't to send aid http://t.co/N1p5Qg1y,Wed Dec 05 13:58:33 CET 2012,kricket_rc234,15468997
2.76E+17,̢���@rapplerdotcom: US laments 'devastation loss of life' from #PabloPH http://t.co/Eg4qSXk1̢����_,Wed Dec 05 13:58:57 CET 2012,JayMoli,834968053
2.76E+17,All the photos and info about #Bopha provided by http://t.co/U5OYoa9j... http://t.co/rCplrCnQ,Wed Dec 05 13:58:58 CET 2012,askmilton,116032020
2.76E+17,Tif��_n #Bopha deja 283 muertos en #Filipinas cientos est����n desaparecidos http://t.co/LiQeb9ZM,Wed Dec 05 13:59:11 CET 2012,ReutersLatam,201867844
2.76E+17,@rapplerdotcom: TOP STORY: (UPDATED) 'Pablo:' At least 238 dead in #Davao Copostela Valley http://t.co/2p0ihUA9 #PabloPH,Wed Dec 05 14:00:02 CET 2012,acchobusan,606220434
2.76E+17," ""@ANCALES: Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video] http://t.co/nxvndXU9""",Wed Dec 05 14:00:50 CET 2012,theJOWCARLO,82600842
2.76E+17,The #RapplerNewscast is LIVE on the site homepage. Top story: At least 274 dead in Davao ComVal: http://t.co/fBSNYlXR #PabloPH,Wed Dec 05 14:01:58 CET 2012,rapplerdotcom,330826792
2.76E+17," #SAR #RescuePH #PabloPH #Philippines #News/MT @mindanaoan:""Friends in #Mindanao if you know of anyone or any (cont) http://t.co/KOz9A11f",Wed Dec 05 14:02:10 CET 2012,Goatys_News,342772619
2.76E+17,: @ANCALES  Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video] http://t.co/H0hah9V8  #ScrewYou #PabloPh,Wed Dec 05 14:02:18 CET 2012,ApRicAtienza,233897808
2.76E+17,@rapplerdotcom: The #RapplerNewscast is LIVE on the site homepage. Top story: At least 274 dead in Davao ComVal: http://t.co/fBSNYlX ...,Wed Dec 05 14:02:45 CET 2012,WebStalker,171849865
2.76E+17,Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video] http://t.co/59KMvAxV  @ANCALES,Wed Dec 05 14:03:19 CET 2012,RaineMusing,23927822
2.76E+17,@mindanaoan: Ugyaban Bridge which connects Talakag Bukidnon to CDO now damaged due to #PabloPH / photo sent by Bryan Noble http:// ...,Wed Dec 05 14:03:25 CET 2012,Leerla73,79548588
2.76E+17,Typhoon Pablo Hits Davao http://t.co/wmvCk7OD #Tambay #Davao #PabloPH,Wed Dec 05 14:05:39 CET 2012,TambayOfficial,905297888
2.76E+17,On the #RapplerNewscast: Pres. Aquino says search and rescue priority after #PabloPH. Read: http://t.co/Mq3tvq5S,Wed Dec 05 14:06:14 CET 2012,rapplerdotcom,330826792
2.76E+17,Taifuuni #Bopha pyyhk��_isi Filippiinien yli nyt suuntaamassa Etel��_-Kiinan merelle. Lis��_tietoa reitist��_ t��_��_lt��_: http://t.co/bsGakAQY,Wed Dec 05 14:09:15 CET 2012,MattiHuu_YLE,268289859
2.76E+17,@ReutersLatam: Tif��_n #Bopha deja 283 muertos en #Filipinas cientos est����n desaparecidos http://t.co/LiQeb9ZM,Wed Dec 05 14:09:24 CET 2012,infoycultura,864100560
2.76E+17,Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video]̢���_ http://t.co/2iwsSmeD #anc,Wed Dec 05 14:10:19 CET 2012,NewsonTweets,415424591
2.76E+17,#ANC's #PabloPH YouTube playlist (34 videos so far) http://t.co/2MB1wdrm http://t.co/2ps9yJl2,Wed Dec 05 14:10:21 CET 2012,NewsonTweets,415424591
2.76E+17,Naghalungkat ako sa mga damit ko. Will be donating these to the #PabloPH victims. http://t.co/3WKzhMLQ,Wed Dec 05 14:13:09 CET 2012,MeeshSalazar,14330457
2.76E+17,All about  #Bopha  http://t.co/FovSdgXM  #TV #askmilton #News http://t.co/IjG5TWz6,Wed Dec 05 14:13:18 CET 2012,askmilton,116032020
2.76E+17,Desastres: Suben a 283 los muertos tras el paso del mort��_fero Tif��_n #Bopha (#Pablo) por Filipinas - V��_a @europapress_es http://t.co/fY0YAsQ1,Wed Dec 05 14:13:55 CET 2012,chematierra,136763692
2.76E+17,@askmilton All about  #Bopha  http://t.co/fakO7Siq  #TV #askmilton #News http://t.co/2Y1po2fp,Wed Dec 05 14:13:55 CET 2012,AMTravelChannel,554775332
2.76E+17,@askmilton All about  #Bopha  http://t.co/7oeYnMV0  #TV #askmilton #News http://t.co/QYosArIA,Wed Dec 05 14:13:55 CET 2012,MiltonClassicTV,605298378
2.76E+17,@askmilton All about  #Bopha  http://t.co/R9e8VYF9  #TV #askmilton #News http://t.co/GEyMUR0K,Wed Dec 05 14:13:56 CET 2012,Twiter_Buddy,810121530
2.76E+17,@askmilton All about  #Bopha  http://t.co/AoebvlPZ  #TV #askmilton #News http://t.co/mGef0Vl0,Wed Dec 05 14:13:56 CET 2012,WOWIESNAP,545026053
2.76E+17,@askmilton All about  #Bopha  http://t.co/WPMVOMKx  #TV #askmilton #News http://t.co/66tnlvcH,Wed Dec 05 14:13:56 CET 2012,AMFOODCHANNEL,544198338
2.76E+17,wasak lahat ng bahay sa boundary ng Surigao Sur at Davao Oriental #PabloPH @DZMMTeleRadyo http://t.co/zYYn66lH,Wed Dec 05 14:15:28 CET 2012,RadyoPatrol38,79003458
2.76E+17,Waaahhh!  BOLJOONCebu  ! What Happen ? Sh*t #Nakakamiss ang Hometown ko ! YOU #PabloPH  it's all your FAULT !  WTF ! http://t.co/wWYZVXJp,Wed Dec 05 14:17:04 CET 2012,MaariiionMedida,291121964
2.76E+17,Jumlah korban tewas akibat topan #Bopha di selatan #Filipina diperkirakan telah lebih dari 200 orang. http://t.co/eLko0kvX,Wed Dec 05 14:17:07 CET 2012,dw_indonesia,150581612
2.76E+17,Woke up to such sad news. Stay dry and stay strong Philippines. #pabloPH http://t.co/r5arApbn,Wed Dec 05 14:18:23 CET 2012,glasnostbystacy,38461682
2.76E+17,Death Toll Climbs Dramatically in Wake of '#Super #Typhoon' #Bopha: http://t.co/wBBDqfuf | #Philippines #nation,Wed Dec 05 14:19:52 CET 2012,TibidyUS,313799444
2.76E+17," #Filipinas El tif��_n #Bopha provoc��_ m����s de 200 muertes http://t.co/6ycjIR00"" #cambioclim����tico",Wed Dec 05 14:23:05 CET 2012,rubietita,187598587
2.76E+17,KaDreamers! Kelangan ng tulong sa Sagip Kapamilya dahil kay #PabloPH! Tara na! =))) #charaught http://t.co/Sku7vvi2,Wed Dec 05 14:24:09 CET 2012,iamennayel,255498037
2.76E+17,@weatherchannel:  @twc_hurricane: Spectacular images of Super #Typhoon #Bopha from the Int'l Space Station via @NASAHurricane:  htt ...,Wed Dec 05 14:24:47 CET 2012,susanjspaulding,57438775
2.76E+17,Typhoon in Phillippines that caused flash flooding and landslides kills over 200 people http://t.co/7rOJBltG,Wed Dec 05 14:25:15 CET 2012,MetroUK,138749160
2.76E+17,#BOPHA #Philippines 95 dead 61 injured 169907 persons in 377 evacuation centres and a total of 213502 affected http://t.co/88SbHpTC,Wed Dec 05 14:25:59 CET 2012,eu_echo,470099591
2.76E+17,Philippinen: Trotz Warnung und vergleichsweise gelungener Evakuation forderte Taifun #Bopha mind. 238 Menschenleben. http://t.co/6IzUBVsB,Wed Dec 05 14:26:51 CET 2012,NZZ,14273050
2.76E+17,#NASA releases unreal images of super typhoon #Bopha the largest typhoon to hit the #Philippines in 20 years.  http://t.co/WDaSMV8P,Wed Dec 05 14:29:37 CET 2012,ahmed_oo,64732544
2.76E+17,Ang bayan ng Boston Davao Oriental na kuha ko from Brgy Carmen: 12000 residents homeless #PabloPH @DZMMTeleRadyo http://t.co/2qdAZ2y1,Wed Dec 05 14:29:38 CET 2012,RadyoPatrol38,79003458
2.76E+17,@RadyoPatrol38 Brgy Carmen Boston Davao Oriental: 12000 residents homeless #PabloPH  http://t.co/FQLLHzq4 http://t.co/xJCZitlL,Wed Dec 05 14:32:00 CET 2012,DZMMTeleRadyo,92174767
2.76E+17,Sen.@Koko_Pimentel appeals to your generosity for our kababayans affected by typhoon #PabloPH.  http://t.co/DN3vPSqW Please share & .,Wed Dec 05 14:33:28 CET 2012,SerbisyongKoko,515147174
2.76E+17,Very sad. ----> ̢���@TIME: More than 200 killed in the Philippines by Typhoon #Bopha | http://t.co/kR2ZkHdD (via @TIMEWorld)̢����_,Wed Dec 05 14:34:41 CET 2012,lucillejoi,37148294
2.76E+17,NZZ: Philippinen: Trotz Warnung und vergleichsweise gelungener Evakuation forderte Taifun #Bopha mind. 238... http://t.co/PfTbRDIB,Wed Dec 05 14:35:19 CET 2012,NachrichtenCH,943341409
2.76E+17,@MattiHuu_YLE: Taifuuni #Bopha pyyhk��_isi Filippiinien yli nyt suuntaamassa Etel��_-Kiinan merelle. Lis��_tietoa reitist��_ t��_��_lt��_: http:// ...,Wed Dec 05 14:35:20 CET 2012,UkkoNews,486176829
2.76E+17,Typhoon BOPHA (201224) is at 11.0N 118.0E with 975hPa and 35m/s on 2012-12-05 12 UTC by JMA http://t.co/8HHZH11R #bopha #TY201224,Wed Dec 05 14:35:35 CET 2012,DigitalTyphoonE,78944955
2.76E+17,Just landed! Hello Davao! Will be covering typhoon #PabloPH. May God bless us all. (@ Davao Int'l Airport Runway) http://t.co/n6BR8jZY,Wed Dec 05 14:42:53 CET 2012,hadjirieta,64646127
2.76E+17,@DadyChery: #Climate Change: #Hurricanes & #Typhoons Kill Mainly the Poor http://t.co/hY2YH07a #Haiti #Philippines #Sandy #Bopha  ...,Wed Dec 05 14:44:29 CET 2012,EmissaryRobin,934060710
2.76E+17,Thoughts and Prayers to the people in the Philippineshttp://t.co/KOud42QF http://t.co/VbXhS2zL #Bopha,Wed Dec 05 14:45:05 CET 2012,jbernos42,25019532
2.76E+17,#Typhoon kills hundreds in the #Philippines. #Bopha  http://t.co/m4DQ0oA7,Wed Dec 05 14:45:34 CET 2012,seasangJ,320877434
2.76E+17,Amanecer en #Bopha... ah��_ tienen hipocritas. http://t.co/APxUah1j,Wed Dec 05 14:46:25 CET 2012,madrobyo,82116357
2.76E+17,Watch the December 5 2012 #RapplerNewscast on demand! http://t.co/f050XFhP Watch #PabloPH & #Maguindanao massacre updates,Wed Dec 05 14:47:37 CET 2012,rapplerdotcom,330826792
2.76E+17,@TourismPinas: #ReliefPH: How to Help #PabloPH http://t.co/qwiDTeaF,Wed Dec 05 14:48:01 CET 2012,jejemontebon,226619342
2.76E+17,@seasangJ: #Typhoon kills hundreds in the #Philippines. #Bopha  http://t.co/m4DQ0oA7,Wed Dec 05 14:48:33 CET 2012,Tuigen,253185908
2.76E+17,The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/adkdq4k4,Wed Dec 05 14:48:40 CET 2012,BBCWorld,742143
2.76E+17,@UnoNoticias: Sube a m����s de 200 los muertos por tif��_n #Bopha en Filipinas http://t.co/IHqcoUga hay decenas de reportes de desaparecidos.,Wed Dec 05 14:48:51 CET 2012,Swimmer_IT,456297199
2.76E+17,Inaasahan pang tatagal sa loob ng PAR ang Bagyong #PabloPH dahil bumagal ang kilos nito. Panoorin ang ulat ni... http://t.co/P9FgHJ0E,Wed Dec 05 14:49:53 CET 2012,Manindigan,121434236
2.76E+17,@BBCWorld: The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/gMv331P4,Wed Dec 05 14:49:54 CET 2012,PKGM,42510072
2.76E+17,The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/LweUq2Kd via @BBCWorld,Wed Dec 05 14:50:39 CET 2012,nidahali,24351771
2.76E+17,@BBCWorld he death toll from the powerful Typhoon #Bopha in the Philippines continues to rise.In pics http://t.co/2murgwM2 *unbelievable*,Wed Dec 05 14:50:47 CET 2012,RosesGabor,19567850
2.76E+17,V��_deo: Im����genes de la cat����strofe causada por el Tif��_n #Pablo (#Bopha) en Filipinas Reportan 283 muertos -asenav3 http://t.co/f2ecaoJw,Wed Dec 05 14:51:23 CET 2012,chematierra,136763692
2.76E+17,Prayers ̢���@BBCWorld: The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/rq7aK90J̢����_,Wed Dec 05 14:51:49 CET 2012,LMPiotrowicz,349167482
2.76E+17,How can you help our brothers and sisters ravaged by typhoon Pablo? Click on this link --> http://t.co/DN3vPSqW #PabloPH #tabangMindanao,Wed Dec 05 14:51:54 CET 2012,SerbisyongKoko,515147174
2.76E+17,@SerbisyongKoko: How can you help our brothers and sisters ravaged by typhoon Pablo? Click on this link --> http://t.co/DN3vPSqW # ...,Wed Dec 05 14:51:58 CET 2012,Koko_Pimentel,358268526
2.76E+17,@rapplerdotcom: On the #RapplerNewscast: Pres. Aquino says search and rescue priority after #PabloPH. Read: http://t.co/Mq3tvq5S,Wed Dec 05 14:52:40 CET 2012,itsmarieaquino,78506582
2.76E+17,@ANCALES Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video] http://t.co/lxkvWMCn,Wed Dec 05 14:52:45 CET 2012,iamshyr,18723652
2.76E+17,#Philippines: #Bopha fait au moins 239 morts http://t.co/W4MerSIb,Wed Dec 05 14:53:39 CET 2012,CanoeNouvelles,55009880
2.76E+17,Nice ka Bagyong Pablo! It's not working nemoreeeee _������ Zzzz #BagyongPablo #PabloPH http://t.co/WcQHAjoZ,Wed Dec 05 14:53:46 CET 2012,JaycBatchar,243588047
2.76E+17,@BBCWorld The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/YPUe4pJv,Wed Dec 05 14:55:09 CET 2012,bobbyedegbo,443626562
2.76E+17,The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/BLANNVgQ,Wed Dec 05 14:56:33 CET 2012,mherxox,291654043
2.76E+17,La #Nasa dio a conocer esta fotograf��_a del tif��_n #Bopha que ha causado en Filipinas la muerte de al menos 280personas http://t.co/gn6uVfWr̢����_,Wed Dec 05 14:57:52 CET 2012,jualroga,480146451
2.76E+17,VIDEO: Typhoon #Bopha: Severe flooding in #Philippines as death toll rises http://t.co/314Gm52a,Wed Dec 05 15:00:59 CET 2012,AnonRRD,591334956
2.76E+17,CATEEL DAVAO ORIENTAL badly needs clothing food bottled water medicines and other basic needs #PabloPH #HelpCateel http://t.co/gjdwyi79,Wed Dec 05 15:01:03 CET 2012,highreaching,10781252
2.76E+17,The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/bSEIE7FH: #news #breaking,Wed Dec 05 15:02:14 CET 2012,iBreakings,333919852
2.76E+17,#PabloPH is forecast to move northwest at 19kph & is expected to be 470km west of Calapan City Oriental Mindoro (cont) http://t.co/9iNo4jgq,Wed Dec 05 15:02:56 CET 2012,PhilippineStar,472122299
2.76E+17,via  @joosttadema: Meer (schokkende) foto's en info in NL : http://t.co/nQfIWJES  #tyfoon #bopha #sneeuwinperspectief,Wed Dec 05 15:03:14 CET 2012,RaymondKlaassen,28809370
2.76E+17,@ANCALES: ANC's #PabloPH YouTube playlist (34 videos so far) http://t.co/y88ptH4h,Wed Dec 05 15:03:17 CET 2012,marksmithcute,85356106
2.76E+17,@ANCALES: ANC's #PabloPH YouTube playlist (34 videos so far) http://t.co/aEXZyaZH,Wed Dec 05 15:03:24 CET 2012,franz_fms,48637059
2.76E+17,@MetroUK: Typhoon in Phillippines that caused flash flooding and landslides kills over 200 people http://t.co/7rOJBltG,Wed Dec 05 15:04:30 CET 2012,DucatistaDad,108353314
2.76E+17,Educating the OPC ICC on building in the flood hazard zo... http://t.co/AqPDGcjm #Pabloph #Bophaph #Philippines #Davao via @georgesschuster,Wed Dec 05 15:04:53 CET 2012,rightnowio_feed,381159056
2.76E+17,FOTOS: tif��_n #Bopha / #Pablo deja cientos de muertos en Filipinas http://t.co/DHbKv7Qj #latism,Wed Dec 05 15:05:12 CET 2012,CRSnoticias,384521498
2.76E+17,@CRSnoticias: FOTOS: tif��_n #Bopha / #Pablo deja cientos de muertos en Filipinas http://t.co/DHbKv7Qj #latism,Wed Dec 05 15:05:35 CET 2012,soriasandra2011,261542936
2.76E+17,@rightnowio_feed: Educating the OPC ICC on building in the flood hazard zo... http://t.co/AqPDGcjm #Pabloph #Bophaph #Philippines #Da ...,Wed Dec 05 15:06:19 CET 2012,riomakora,873530275
2.76E+17,Pray for em @BBCWorld: The death toll from the powerful Typhoon #Bopha in the Philippines cont to rise. In pictures http://t.co/c9X6uJd1,Wed Dec 05 15:06:55 CET 2012,limaymay,63972714
2.76E+17,VIDEO: DSWD: We need children's clothes mats blankets #reliefPH http://t.co/wooeDQEZ,Wed Dec 05 15:07:16 CET 2012,ANCALERTS,44728980
2.76E+17,@BBCWorld: The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/0Azk7PBS,Wed Dec 05 15:09:10 CET 2012,esfeather,47198413
2.76E+17," ""@BBCWorld: The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/V78M8AGm""",Wed Dec 05 15:10:07 CET 2012,o_galia,222968740
2.76E+17,Philippines. Le typhon Bopha fait 238 morts et des centaines de disparus http://t.co/Gdf9egr1 #Bopha #centaines #disparus #fait #morts,Wed Dec 05 15:10:10 CET 2012,Nouvellesdumond,411801550
2.76E+17," #PabloPH ""@ANCALES: VIDEO: DSWD: We need children's clothes mats blankets #reliefPH http://t.co/zhhcaVgI""",Wed Dec 05 15:10:22 CET 2012,kulturangewan,13610482
2.76E+17,Pictures: Typhoon #Bopha / #Pablo hits Philippines http://t.co/aWVKn3jU @CatholicRelief teams weigh damage  http://t.co/zzagngpj #latism,Wed Dec 05 15:10:42 CET 2012,AlsyAcevedo,20478579
2.76E+17,The death toll from the powerfulTyphoon #Bopha in the Philippines continues to rise. In pictures http://t.co/ZaG0XyJc SMDMgz,Wed Dec 05 15:11:07 CET 2012,EndtimeSigns8,140530850
2.76E+17,Suman 238 muertos tras tif��_n #Bopha en #Filipinas http://t.co/PGLoMxl8,Wed Dec 05 15:11:22 CET 2012,torreon,8091552
2.76E+17,El #tifon '#Bopha' deja al menos 274 muertos y 218.000 desplazados en #Filipinas http://t.co/Sq96clZZ,Wed Dec 05 15:11:45 CET 2012,LaEstacion1013,586719909
2.76E+17,El #tifon '#Bopha' deja al menos 274 muertos y 218.000 desplazados en #Filipinas http://t.co/y0OuWexe,Wed Dec 05 15:11:45 CET 2012,Teleradio1350AM,556312197
